,Time (s),x=0.00m,x=0.02m,x=0.04m,x=0.06m,x=0.08m,x=0.10m,x=0.12m,x=0.14m,x=0.16m,x=0.18m,x=0.20m,x=0.22m,x=0.24m,x=0.26m,x=0.28m,x=0.30m,x=0.32m,x=0.34m,x=0.36m,x=0.38m,x=0.40m,x=0.42m,x=0.44m,x=0.46m,x=0.48m,x=0.50m,x=0.52m,x=0.54m,x=0.56m,x=0.58m,x=0.60m,x=0.62m,x=0.64m,x=0.66m,x=0.68m,x=0.70m,x=0.72m,x=0.74m,x=0.76m,x=0.78m,x=0.80m,x=0.82m,x=0.84m,x=0.86m,x=0.88m,x=0.90m,x=0.92m,x=0.94m,x=0.96m,x=0.98m,x=1.00m
59,2.95,0.0,0.3679469441660773,0.6985180198818639,0.9943194751489137,1.2579221414746369,1.4918445895123658,1.6985372866124733,1.8803680340314894,2.039608916648813,2.1784249458106433,2.2988645186200856,2.4028517570352945,2.4921807299646037,2.568511503505429,2.6333679107074386,2.6881368846058638,2.734069158269799,2.772281104351979,2.8037574648137658,2.8293547094385914,2.8498047593786127,2.8657188189202887,2.877591074252097,2.8858020414062886,2.8906213757014734,2.892209990799315,2.8906213757014734,2.8858020414062886,2.877591074252097,2.8657188189202887,2.8498047593786127,2.8293547094385914,2.8037574648137658,2.772281104351979,2.734069158269799,2.6881368846058638,2.6333679107074386,2.568511503505429,2.4921807299646037,2.4028517570352945,2.298864518620085,2.178424945810643,2.0396089166488123,1.8803680340314886,1.6985372866124726,1.4918445895123653,1.2579221414746364,0.9943194751489135,0.6985180198818638,0.36794694416607726,0.0
60,3.0,0.0,0.37121352276024144,0.7050290872517099,1.0040312804232285,1.2707701149202486,1.507744568165364,1.7173870800747273,1.9020492757983987,2.0639891373757178,2.205359798702651,2.328200083831338,2.4344268516257874,2.5258291524776637,2.604064147359245,2.670654687995372,2.726988411149083,2.7743181613901995,2.8137635263428056,2.8463132469992556,2.872828253584742,2.8940450746484014,2.9105793732237872,2.922929378457403,2.9314790032481817,2.9365004672073116,2.9381562785506503,2.9365004672073116,2.9314790032481817,2.922929378457403,2.9105793732237872,2.8940450746484014,2.872828253584742,2.8463132469992556,2.8137635263428056,2.7743181613901995,2.726988411149083,2.670654687995372,2.604064147359245,2.5258291524776633,2.434426851625787,2.3282000838313373,2.2053597987026503,2.063989137375717,1.9020492757983978,1.7173870800747266,1.5077445681653636,1.2707701149202484,1.0040312804232283,0.7050290872517098,0.3712135227602414,0.0
61,3.0500000000000003,0.0,0.3744528127188484,0.7114861017722235,1.0136632988235024,1.2835140669554703,1.5235182070113917,1.7360904816298584,1.9235666125708097,2.08819066667405,2.232103998856688,2.3573358689216204,2.465795794739413,2.559267649742265,2.6394054597275565,2.70773080464729,2.765631687059485,2.8143626916429296,2.8550462306974747,2.8886746495853957,2.916112953981482,2.9381019176246785,2.9552613347357535,2.9680931948572913,2.976984578842908,2.9822101021604195,2.983933764539778,2.9822101021604195,2.976984578842908,2.9680931948572913,2.9552613347357535,2.9381019176246785,2.916112953981482,2.8886746495853957,2.8550462306974747,2.8143626916429296,2.765631687059485,2.70773080464729,2.639405459727556,2.5592676497422646,2.4657957947394125,2.3573358689216195,2.232103998856687,2.0881906666740493,1.9235666125708089,1.7360904816298577,1.5235182070113913,1.28351406695547,1.013663298823502,0.7114861017722234,0.37445281271884834,0.0
62,3.1,0.0,0.3776654555400527,0.7178903237509797,1.0232173651045353,1.2961563427193739,1.5391682806288092,1.7546506009763723,1.9449233854800576,2.112216968344852,2.2586610232653412,2.386275258101116,2.4969617792228695,2.592499135453973,2.674538000954359,2.7445984091536206,2.804068407566267,2.854203967370676,2.8961299530510787,2.9308419369062575,2.95920863120644,2.981974707301716,2.9997637758321285,3.013081314888205,3.0223173528335554,3.0277487386677624,3.029540864283906,3.0277487386677624,3.0223173528335554,3.013081314888205,2.9997637758321285,2.981974707301716,2.95920863120644,2.9308419369062575,2.8961299530510787,2.854203967370676,2.804068407566267,2.7445984091536206,2.674538000954359,2.592499135453973,2.496961779222869,2.386275258101115,2.2586610232653404,2.112216968344851,1.944923385480057,1.7546506009763716,1.5391682806288087,1.2961563427193736,1.023217365104535,0.7178903237509796,0.37766545554005265,0.0
63,3.15,0.0,0.380852065121071,0.7242429595197565,1.032695236053475,1.308699188798198,1.554697448700563,1.773070421424476,1.9661228029791324,2.1360713725148615,2.2850342193834305,2.4150215149212193,2.527927890304098,2.625526432163929,2.709464259326654,2.7812595987840543,2.8423002384037286,2.893843199223648,2.9370154424904777,2.972815406598731,3.0021151571732267,3.0256629298112063,3.044085849285375,3.0578926208789565,3.0674760083405155,3.0731149378966087,3.074976097893214,3.0731149378966087,3.0674760083405155,3.0578926208789565,3.044085849285375,3.0256629298112063,3.0021151571732267,2.972815406598731,2.9370154424904777,2.893843199223648,2.8423002384037286,2.7812595987840543,2.709464259326654,2.625526432163929,2.527927890304098,2.415021514921219,2.2850342193834297,2.1360713725148606,1.9661228029791316,1.7730704214244752,1.5546974487005625,1.3086991887981976,1.0326952360534747,0.7242429595197563,0.3808520651210709,0.0
64,3.2,0.0,0.3840132292393414,0.73054516431414,1.0420985946084205,1.3211447583581735,1.5701082618870117,1.7913528062041963,1.9871679472713124,2.159757081881028,2.3112268109122605,2.4435777873660522,2.558697109813038,2.658352274511273,2.744186653262316,2.8177164207321983,2.8803288159637734,2.9332815894099817,2.977703460019277,3.014595387412588,3.0448324524190555,3.069166135312115,3.088226784866431,3.1025260824561993,3.112459323243089,3.1183073602889246,3.1202380862641026,3.1183073602889246,3.112459323243089,3.1025260824561993,3.088226784866431,3.069166135312115,3.0448324524190555,3.014595387412588,2.977703460019277,2.9332815894099817,2.8803288159637734,2.8177164207321983,2.744186653262316,2.658352274511273,2.558697109813038,2.443577787366052,2.3112268109122596,2.159757081881027,1.9871679472713115,1.7913528062041955,1.570108261887011,1.321144758358173,1.04209859460842,0.7305451643141397,0.3840132292393413,0.0
65,3.25,0.0,0.38714951093470806,0.7367980449622624,1.0514290537077968,1.3334951159495987,1.5854031673329945,1.8095005043950099,2.008061780371639,2.18327717762112,2.3372419033013694,2.471947112725954,2.589272320256197,2.690979312382599,2.7787075334939693,2.85397087331621,2.9181557475518836,2.9725203310825887,3.0181947771772073,3.0561822371788803,3.0873604835429957,3.112483935015085,3.1321858860606193,3.146980753042647,3.1572661665357153,3.1633247618383065,3.165325547330715,3.1633247618383065,3.1572661665357153,3.146980753042647,3.1321858860606193,3.112483935015085,3.0873604835429957,3.0561822371788803,3.0181947771772073,2.9725203310825887,2.9181557475518836,2.85397087331621,2.7787075334939693,2.6909793123825985,2.5892723202561965,2.4719471127259536,2.337241903301369,2.1832771776211195,2.008061780371638,1.809500504395009,1.5854031673329938,1.3334951159495982,1.0514290537077964,0.7367980449622621,0.38714951093470795,0.0
66,3.3000000000000003,0.0,0.3902614498010275,0.7430026623987339,1.0606881598928684,1.3457522420089196,1.6005845138380284,1.8275161565056535,2.028807149827434,2.2066346249921973,2.3630824889836286,2.5001324222620194,2.6196563087470306,2.72341011399375,2.813029185238528,2.890024907220896,2.9557826117295596,3.011560607844785,3.0584901747973414,3.0975763409228114,3.1296992607848084,3.155615998335826,3.1759625268965364,3.191255766451367,3.201895494765599,3.208165990438365,3.210237292384415,3.208165990438365,3.201895494765599,3.191255766451367,3.1759625268965364,3.155615998335826,3.1296992607848084,3.0975763409228114,3.0584901747973414,3.011560607844785,2.9557826117295596,2.890024907220896,2.8130291852385274,2.7234101139937494,2.61965630874703,2.500132422262019,2.363082488983628,2.206634624992197,2.028807149827433,1.8275161565056528,1.600584513838028,1.3457522420089192,1.060688159892868,0.7430026623987336,0.39026144980102734,0.0
67,3.35,0.0,0.3933495631947348,0.7491600340182052,1.0698773966834807,1.3579180370828836,1.6156545567157155,1.8454022997301045,2.0494067941217047,2.2298322786369207,2.388751452358407,2.528136545670357,2.649851770794553,2.7556471688904702,2.8471538303437796,2.9258804267687397,2.993210958728368,3.0504035933591274,3.0985904418864623,3.1387781091085962,3.1718488357351147,3.1985620501720873,3.219556148886572,3.235350333578474,3.246346348557011,3.252829982309801,3.254972222469122,3.252829982309801,3.246346348557011,3.235350333578474,3.219556148886572,3.1985620501720873,3.1718488357351147,3.1387781091085962,3.0985904418864623,3.0504035933591274,2.993210958728368,2.9258804267687397,2.8471538303437796,2.7556471688904702,2.649851770794553,2.5281365456703564,2.3887514523584064,2.22983227863692,2.049406794121704,1.8454022997301038,1.6156545567157148,1.3579180370828832,1.0698773966834803,0.7491600340182049,0.39334956319473463,0.0
68,3.4,0.0,0.3964143473671527,0.755271135881556,1.0789981877451658,1.369994325796539,1.6306154623659808,1.863161372903327,2.0698633477812276,2.2528728876160677,2.4142515745366118,2.555962215354494,2.6798613139529825,2.787692890865327,2.8810836294048223,2.9615392912091623,3.030442310922668,3.0890504510457406,3.1384963746154564,3.1797879760050094,3.2138092991683793,3.2413218682990417,3.262966258077325,3.2792637391957196,3.290617849226363,3.2973157585119433,3.299529324858868,3.2973157585119433,3.290617849226363,3.2792637391957196,3.262966258077325,3.2413218682990417,3.2138092991683793,3.1797879760050094,3.1384963746154564,3.0890504510457406,3.030442310922668,2.9615392912091623,2.881083629404822,2.7876928908653267,2.679861313952982,2.5559622153544934,2.4142515745366113,2.252872887616067,2.0698633477812267,1.863161372903326,1.6306154623659799,1.3699943257965383,1.078998187745165,0.7552711358815556,0.39641434736715253,0.0
69,3.45,0.0,0.3994562785266492,0.7613369047864135,1.0880518998639466,1.3819828605847169,1.645469312581527,1.8807957211782296,2.090179346209224,2.2757591001842306,2.4395855378604656,2.5836120705140364,2.7096874613354904,2.8195496207891995,2.9148206838444337,2.9970033160168366,3.0674781633497603,3.1275023338580707,3.1782087754080885,3.2206063981614683,3.2555807789908555,3.2838952808780335,3.3061924222079013,3.32299533884373,3.334709195491055,3.3416224215432124,3.3439076696225305,3.3416224215432124,3.334709195491055,3.32299533884373,3.3061924222079013,3.2838952808780335,3.2555807789908555,3.2206063981614683,3.1782087754080885,3.1275023338580707,3.0674781633497603,2.9970033160168366,2.9148206838444333,2.819549620789199,2.70968746133549,2.5836120705140355,2.4395855378604647,2.2757591001842297,2.090179346209223,1.8807957211782287,1.6454693125815263,1.3819828605847162,1.088051899863946,0.761336904786413,0.399456278526649,0.0
70,3.5,0.0,0.40247581383615816,0.7673582402125811,1.0970398457436297,1.3938853252048093,1.6602181086079173,1.8983076004434016,2.110357230260827,2.2984934683242786,2.4647559302100306,2.6110886610573676,2.7393326549954127,2.8512196293563288,2.9483670379525795,3.0322742741912596,3.1043199842676885,3.1657603841254285,3.2177284521177474,3.261233852985466,3.297163438296278,3.3262821640739273,3.3492342679738374,3.366544555826066,3.3786196602742278,3.385749152033896,3.3881064062795847,3.385749152033896,3.3786196602742278,3.366544555826066,3.3492342679738374,3.3262821640739273,3.297163438296278,3.2612338529854656,3.217728452117747,3.165760384125428,3.104319984267688,3.032274274191259,2.948367037952579,2.851219629356328,2.739332654995412,2.6110886610573667,2.4647559302100297,2.298493468324278,2.1103572302608264,1.898307600443401,1.6602181086079169,1.393885325204809,1.0970398457436292,0.7673582402125808,0.402475813836158,0.0
71,3.5500000000000003,0.0,0.405473392351042,0.7733360061519388,1.1059632866389597,1.405703338046976,1.6748637749749513,1.91569918149943,2.1303993505780685,2.321078452055047,2.489765249107769,2.6383944513458863,2.768799259178363,2.8827051197425204,2.9817246808811926,3.067353897550977,3.1409692157422358,3.203825733452988,3.2570562172829334,3.3016708374130443,3.338557473522595,3.3684824397763764,3.3920914783942258,3.4099108783037115,3.4223485876066975,3.42969520553363,3.432124760549619,3.42969520553363,3.4223485876066975,3.4099108783037115,3.3920914783942258,3.3684824397763764,3.338557473522595,3.3016708374130443,3.2570562172829334,3.203825733452988,3.1409692157422353,3.0673538975509764,2.981724680881192,2.8827051197425195,2.768799259178362,2.6383944513458855,2.489765249107768,2.3210784520550467,2.130399350578068,1.9156991814994293,1.6748637749749506,1.4057033380469754,1.1059632866389593,0.7733360061519384,0.40547339235104185,0.0
72,3.6,0.0,0.40844943590180416,0.7792710328314654,1.114823434836768,1.4174384552564414,1.6894081631153917,1.9329725540101053,2.1503079716997187,2.343516423525609,2.514615905631675,2.6655318237769707,2.7980895634488854,2.9140082301765853,3.0148955485911704,3.102243878016901,3.1774272742558174,3.241699502671053,3.2961928874532536,3.341917866664818,3.3797631127036163,3.410496073420597,3.434763790279461,3.4530938564892044,3.4658953896267195,3.473459909395143,3.475962031197541,3.473459909395143,3.4658953896267195,3.4530938564892044,3.434763790279461,3.410496073420597,3.3797631127036163,3.341917866664818,3.296192887453253,3.2416995026710524,3.1774272742558165,3.1022438780169,3.0148955485911695,2.9140082301765844,2.7980895634488845,2.66553182377697,2.514615905631674,2.343516423525608,2.150307971699718,1.9329725540101048,1.6894081631153912,1.417438455256441,1.1148234348367676,0.7792710328314649,0.40844943590180394,0.0
73,3.65,0.0,0.4114043499257387,0.7851641183372501,1.123621455996127,1.4290921736812214,1.7038530547857087,1.9501297302434095,2.1700852759600795,2.3658096709084826,2.539310228146858,2.692503082212584,2.8272057856953126,2.945131036425566,3.047881525749297,3.1369458688800598,3.213695551331936,3.279382801826396,3.3351392825785915,3.3819754730807605,3.420780613809823,3.45232307190337,3.4772509917969048,3.4960930999391886,3.509259543677617,3.5170426597551465,3.519617586975594,3.5170426597551465,3.509259543677617,3.4960930999391886,3.4772509917969048,3.45232307190337,3.420780613809823,3.38197547308076,3.335139282578591,3.2793828018263955,3.213695551331935,3.136945868880059,3.047881525749296,2.945131036425565,2.8272057856953117,2.6925030822125833,2.5393102281468574,2.365809670908482,2.170085275960079,1.950129730243409,1.7038530547857083,1.429092173681221,1.1236214559961264,0.7851641183372496,0.4114043499257385,0.0
74,3.7,0.0,0.4143385242512261,0.7910160301466195,1.1323584713575343,1.4406659336574246,1.7182001653022163,1.9671726486159544,2.1897333671897385,2.3879604021032836,2.563850465864889,2.719310455260141,2.8561500750165925,2.976075554194607,3.080684447573336,3.171461486049929,3.2497754141698363,3.316876730209349,3.373896225454932,3.421844205027609,3.4616102631731054,3.4939634815901766,3.5195529201317206,3.5389082749439305,3.5524405895028535,3.5604429186126016,3.563090863662686,3.5604429186126016,3.5524405895028535,3.5389082749439305,3.5195529201317206,3.493963481590176,3.461610263173105,3.4218442050276088,3.3738962254549314,3.3168767302093483,3.2497754141698354,3.171461486049928,3.080684447573335,2.976075554194606,2.856150075016592,2.7193104552601404,2.5638504658648884,2.387960402103283,2.189733367189738,1.9671726486159538,1.7182001653022159,1.4406659336574241,1.1323584713575339,0.791016030146619,0.41433852425122586,0.0
75,3.75,0.0,0.4172523338380493,0.7968275065748767,1.1410355598302604,1.45216112164322,1.7324511466048576,1.9841031770534032,2.2092542742302568,2.4099707482614603,2.5882387922396055,2.745956099411973,2.8849245144948235,3.0068437414426685,3.1133061016241417,3.2057923092801675,3.285668206284669,3.354182376411151,3.41246454122101,3.4615246258733054,3.502252373990506,3.535417386409551,3.5616694592400475,3.5815391020120253,3.595438126537668,3.6036602110040925,3.60638136120094,3.6036602110040925,3.595438126537668,3.5815391020120253,3.561669459240047,3.5354173864095504,3.5022523739905056,3.461524625873305,3.4124645412210097,3.35418237641115,3.2856682062846683,3.2057923092801666,3.113306101624141,3.0068437414426676,2.8849245144948226,2.745956099411972,2.588238792239605,2.40997074826146,2.2092542742302563,1.9841031770534026,1.732451146604857,1.4521611216432195,1.14103555983026,0.7968275065748763,0.41725233383804916,0.0
76,3.8000000000000003,0.0,0.42014613947680385,0.8025992581425758,1.1496537599661714,1.4635790727116123,1.7466075901598614,2.0009231161784236,2.2286499542738785,2.4318427671420615,2.612477308207607,2.7724421020495007,2.913531123857262,3.0374375006154963,3.145748229544014,3.2399398833691944,3.321375248149257,3.3913008184067226,3.450845056900638,3.5010173130234397,3.5427072849024257,3.576684906030886,3.6036005376916673,3.6239853534483624,3.638251811296084,3.6466941222756,3.6494886409289693,3.6466941222756,3.638251811296084,3.6239853534483624,3.6036005376916673,3.5766849060308856,3.5427072849024253,3.501017313023439,3.4508450569006377,3.3913008184067217,3.321375248149256,3.2399398833691935,3.145748229544013,3.0374375006154954,2.913531123857261,2.7724421020495,2.6124773082076063,2.4318427671420606,2.228649954273878,2.0009231161784227,1.7466075901598608,1.4635790727116118,1.149653759966171,0.8025992581425755,0.4201461394768037,0.0
77,3.85,0.0,0.4230202884502041,0.8083319688687274,1.1582140718276632,1.474921072911298,1.7606710297115609,2.0176342023367697,2.247922296038488,2.453578446307748,2.636568045281128,2.7987704843179193,2.941971862031556,3.067858680797458,3.1780125287409713,3.273905719333554,3.356897837834083,3.4282331236586314,3.489038600986053,3.5403228570150707,3.5829753586410957,3.617766194122085,3.64534612659931,3.6662468510232165,3.6808813548517842,3.6895442954495894,3.6924123229108874,3.6895442954495894,3.6808813548517842,3.6662468510232165,3.64534612659931,3.6177661941220847,3.5829753586410953,3.5403228570150698,3.489038600986052,3.4282331236586305,3.356897837834082,3.2739057193335532,3.1780125287409704,3.0678586807974573,2.941971862031555,2.7987704843179184,2.6365680452811273,2.453578446307747,2.247922296038487,2.017634202336769,1.7606710297115602,1.4749210729112976,1.158214071827663,0.8083319688687272,0.423020288450204,0.0
78,3.9,0.0,0.42587511515884957,0.8140262974948811,1.1667174587566593,1.4861883615041143,1.7746429438928495,2.0342381104713074,2.2670731227873424,2.4751797061697047,2.6605129685006013,2.8249432038769946,2.970248629597871,3.0981090797840394,3.2101006540188908,3.307691295552474,3.3922372516426695,3.4649803492385947,3.527046003058197,3.579441860663775,3.623056980745355,3.658661436683623,3.6869062376317334,3.708323463730214,3.723326520411142,3.732210428686029,3.735152083359833,3.732210428686029,3.723326520411142,3.708323463730214,3.6869062376317334,3.658661436683623,3.6230569807453548,3.579441860663774,3.5270460030581963,3.4649803492385938,3.3922372516426686,3.3076912955524733,3.21010065401889,3.0981090797840385,2.97024862959787,2.8249432038769937,2.6605129685006004,2.475179706169704,2.2670731227873415,2.0342381104713065,1.7746429438928488,1.4861883615041138,1.1667174587566589,0.8140262974948808,0.42587511515884946,0.0
79,3.95,0.0,0.4287109417137945,0.8196828786446109,1.1751648490510682,1.4973821330869053,1.7885247587029893,2.050736456853011,2.28610419520234,2.496648402889478,2.68431397925374,2.8509621575333144,2.998363271141582,3.128190446076904,3.2420142191537784,3.341298058882407,3.4273947447399937,3.5015435419633216,3.564868093440263,3.6183749382601107,3.6629525583381066,3.6993708504556984,3.728280921107748,3.750215105630844,3.765587120976439,3.774692272835693,3.7777076521544317,3.774692272835693,3.765587120976439,3.750215105630844,3.728280921107748,3.699370850455698,3.662952558338106,3.6183749382601103,3.5648680934402623,3.5015435419633207,3.427394744739993,3.341298058882406,3.2420142191537775,3.128190446076903,2.998363271141581,2.8509621575333135,2.684313979253739,2.4966484028894773,2.286104195202339,2.05073645685301,1.7885247587029884,1.4973821330869046,1.1751648490510678,0.8196828786446105,0.4287109417137943,0.0
80,4.0,0.0,0.43152807849806984,0.8253023239225491,1.1835571375545746,1.5085035396049864,1.8023178498608163,2.0671308016773327,2.3050172141190854,2.517986331145293,2.7079729179676364,2.8768291837591073,3.0263175775101154,3.1581044808034986,3.2737547984166304,3.3747274257406854,3.462371551771934,3.5379237385418874,3.602505702881207,3.6571227148120173,3.7026625189630247,3.739894681395325,3.769470264168393,3.79192173378308,3.8076630170972487,3.8169896290838974,3.820078810446459,3.8169896290838974,3.8076630170972487,3.79192173378308,3.769470264168393,3.7398946813953247,3.7026625189630242,3.6571227148120165,3.602505702881206,3.5379237385418865,3.462371551771933,3.3747274257406845,3.2737547984166295,3.1581044808034977,3.0263175775101145,2.8768291837591065,2.7079729179676355,2.517986331145292,2.3050172141190846,2.0671308016773318,1.8023178498608154,1.5085035396049857,1.183557137554574,0.8253023239225487,0.4315280784980697,0.0
81,4.05,0.0,0.4343268246991335,0.8308852229567866,1.19189518716515,1.5195536922638389,1.8160235450407565,2.0834226515336636,2.3238138231312853,2.5391952267698783,2.73149156667997,2.9025460651025385,3.0541132879774358,3.187852839563286,3.3053239280435687,3.407980783157691,3.497168887474142,3.5741219657322465,3.63995966226632,3.6956858253299836,3.7421873094773312,3.7802332032203263,3.8104743890244666,3.8334433462516473,3.849554114707729,3.8591023466826564,3.862265388357712,3.8591023466826564,3.849554114707729,3.833443346251647,3.810474389024466,3.780233203220326,3.742187309477331,3.6956858253299827,3.6399596622663193,3.5741219657322456,3.497168887474141,3.40798078315769,3.305323928043568,3.187852839563285,3.054113287977435,2.9025460651025377,2.7314915666799693,2.5391952267698774,2.3238138231312844,2.0834226515336627,1.8160235450407556,1.5195536922638382,1.1918951871651493,0.8308852229567861,0.43432682469913325,0.0
82,4.1,0.0,0.43710746881406065,0.8364321443881506,1.2001798302672757,1.5305336633451532,1.8296431259985309,2.099613461755117,2.342495611071659,2.5602767692664337,2.7548716514951335,2.928114530494172,3.0817520923196478,3.2174371342027346,3.33672310765409,3.4410594897972278,3.531787947268994,3.6101392405047976,3.6772308023522515,3.7340649141521043,3.7815273949976693,3.8203867160173433,3.8512934512767325,3.874779980197447,3.891260363047569,3.9010303207691095,3.9042672627640327,3.9010303207691095,3.8912603630475684,3.8747799801974465,3.851293451276732,3.820386716017343,3.781527394997669,3.7340649141521034,3.6772308023522506,3.6101392405047967,3.531787947268993,3.441059489797227,3.3367231076540893,3.2174371342027337,3.081752092319647,2.928114530494171,2.7548716514951326,2.5602767692664328,2.342495611071658,2.0996134617551157,1.8296431259985297,1.5305336633451525,1.200179830267275,0.8364321443881502,0.43710746881406043,0.0
83,4.15,0.0,0.4398702891291502,0.8419436368095927,1.2084118700924489,1.541444487932866,1.8431778305929154,2.115704638655309,2.3610641143759454,2.5812325842089234,2.778114844930699,2.9535362574540773,3.1092356328050297,3.2468589345211907,3.3679538016183743,3.4739648769449416,3.566229907849585,3.645976570211175,3.7143199535241354,3.772260634306354,3.820683257896276,3.860355544911073,3.8919276383061083,3.915931710043624,3.932781752664219,3.9427734902679648,3.946084355164243,3.9427734902679648,3.9327817526642184,3.915931710043623,3.8919276383061074,3.860355544911072,3.8206832578962753,3.772260634306353,3.7143199535241345,3.645976570211174,3.5662299078495843,3.4739648769449407,3.3679538016183734,3.24685893452119,3.109235632805029,2.9535362574540764,2.7781148449306983,2.5812325842089225,2.3610641143759445,2.1157046386553082,1.8431778305929145,1.541444487932865,1.2084118700924482,0.8419436368095923,0.43987028912915,0.0
84,4.2,0.0,0.44261555417548687,0.8474202296586748,1.2165920820122262,1.552287165554433,1.8566288547094503,2.1316975416583706,2.3795208193361943,2.602064245532538,2.8012227681594597,2.9788128742038946,3.1365655061017956,3.276119769909816,3.3990174403747306,3.506698249464857,3.6004959277498996,3.681634952756726,3.75122794557276,3.810273646907657,3.8596553968448677,3.90014003879209,3.93237716773124,3.9568986457157584,3.9741183134940012,3.984331835875642,3.987716629631717,3.984331835875642,3.974118313494001,3.956898645715758,3.932377167731239,3.900140038792089,3.859655396844867,3.810273646907656,3.7512279455727593,3.681634952756725,3.6004959277498987,3.506698249464856,3.3990174403747297,3.276119769909815,3.1365655061017947,2.9788128742038937,2.801222768159459,2.602064245532537,2.3795208193361934,2.131697541658369,1.8566288547094492,1.5522871655544321,1.2165920820122256,0.8474202296586744,0.44261555417548665,0.0
85,4.25,0.0,0.4453435231618845,0.8528624340659141,1.2247212147677307,1.5630626617421817,1.8699973540915897,2.147593485327972,2.3978671642491793,2.6227732777197974,2.8241969931518915,3.0039459616879594,3.1637432651067523,3.3052211309257586,3.4299154216983476,3.539260886724224,3.6345871479005303,3.717115376775341,3.7879556074898715,3.8481046205875145,3.8984443259037587,3.939740569100706,3.972642285930934,3.9976809309537207,4.015270113019677,4.025705378123742,4.029164090846222,4.025705378123742,4.015270113019676,3.99768093095372,3.9726422859309336,3.9397405691007052,3.898444325903758,3.8481046205875136,3.7879556074898706,3.71711537677534,3.6345871479005294,3.539260886724223,3.4299154216983467,3.3052211309257578,3.1637432651067514,3.0039459616879585,2.8241969931518907,2.6227732777197965,2.3978671642491785,2.1475934853279712,1.8699973540915886,1.5630626617421806,1.2247212147677298,0.8528624340659134,0.44534352316188425,0.0
86,4.3,0.0,0.4480544463865327,0.8582707436615464,1.232799991639254,1.5737719095192535,1.883284446084407,2.163393741300815,2.416104541465324,2.643361157887463,2.8470390447237195,3.028937055507415,3.190770420697919,3.3341644708036964,3.4606491119225518,3.571654043487017,3.668504692169491,3.752418821805483,3.8245037672799858,3.885754230954135,3.9370505736539276,3.9791575286644427,4.012723266628946,4.03827874169269,4.05623725450205,4.066894175519431,4.070426782203646,4.066894175519431,4.056237254502049,4.0382787416926895,4.012723266628946,3.9791575286644423,3.9370505736539267,3.885754230954134,3.824503767279985,3.752418821805482,3.66850469216949,3.5716540434870163,3.460649111922551,3.3341644708036955,3.190770420697918,3.028937055507414,2.8470390447237186,2.6433611578874623,2.416104541465323,2.1633937413008137,1.8832844460844056,1.5737719095192524,1.2327999916392534,0.8582707436615458,0.44805444638653236,0.0
87,4.3500000000000005,0.0,0.4507485656285653,0.8636456353430801,1.2408291115593506,1.5844158108143276,1.8964912112955945,2.1790995401296103,2.434234299343237,2.663829317779122,2.8697504024929823,3.0537876477711,3.2176484434141295,3.3629512069069256,3.4912198471138534,3.6038789507764974,3.7022496678877697,3.7875462584664468,3.860873251787175,3.9232231600811756,3.9754746823698826,4.01839133058678,4.052620409538734,4.078692284510906,4.097019875283124,4.107898322760312,4.111504784001179,4.107898322760312,4.097019875283124,4.078692284510905,4.052620409538733,4.01839133058678,3.975474682369882,3.923223160081175,3.8608732517871744,3.7875462584664463,3.7022496678877688,3.6038789507764966,3.4912198471138525,3.3629512069069247,3.2176484434141286,3.0537876477710992,2.8697504024929814,2.663829317779121,2.434234299343236,2.1790995401296094,1.8964912112955936,1.5844158108143265,1.2408291115593497,0.8636456353430795,0.45074856562856497,0.0
88,4.4,0.0,0.4534261145206901,0.8689875700058401,1.2488092501725434,1.5949952378090182,1.909618695178218,2.1947120730403045,2.4522577441146525,2.6841791456680166,2.892332502750776,3.078499188866784,3.244378765064483,3.391582722120065,3.521628934202078,3.6359368167073924,3.73582316635946,3.822498648634034,3.8970648865355044,3.9605120960233595,4.0137172072312675,4.0574424071849755,4.09233403906584,4.118921795141796,4.137618145158476,4.148717949021391,4.152398211695548,4.14871794902139,4.137618145158475,4.118921795141795,4.092334039065839,4.057442407184975,4.013717207231267,3.960512096023359,3.897064886535504,3.8224986486340335,3.7358231663594594,3.635936816707392,3.5216289342020777,3.3915827221200643,3.244378765064482,3.078499188866783,2.892332502750775,2.6841791456680157,2.4522577441146516,2.1947120730403036,1.909618695178217,1.5949952378090173,1.2488092501725425,0.8689875700058397,0.4534261145206898,0.0
89,4.45,0.0,0.45608731890393167,0.8742969932385578,1.2567410608445913,1.6055110342215955,1.9226679095393555,2.2102324936079762,2.4701761416642567,2.704411988174478,2.9147867402496423,3.103073089156218,3.2709627802704677,3.420060366185497,3.5518776520669366,3.66782882728826,3.769226263356339,3.8572769456149194,3.933079495581917,3.997621732357349,4.051778715571311,4.096311208974795,4.131864503065626,4.158967537048069,4.178032264816381,4.189353216311689,4.193107214231879,4.189353216311689,4.17803226481638,4.158967537048068,4.131864503065625,4.096311208974794,4.05177871557131,3.997621732357348,3.933079495581916,3.857276945614919,3.7692262633563387,3.6678288272882598,3.551877652066936,3.420060366185496,3.270962780270467,3.1030730891562173,2.9147867402496415,2.7044119881744773,2.470176141664256,2.2102324936079754,1.9226679095393546,1.6055110342215946,1.2567410608445906,0.8742969932385574,0.4560873189039314,0.0
